path,class,split
plantwild/extracted/plantwild/images/apple black rot/google_0028.jpg,Apple___Black_rot,fit
plantwild/extracted/plantwild/images/apple rust/104.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/68.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0080.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0206.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0119.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/43.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/34.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0184.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0180.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0222.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0235.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0073.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0026.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0056.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0074.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/178.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0123.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0067.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/177.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0087.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0173.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0055.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/7.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0187.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0218.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0139.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0036.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/143.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0212.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0118.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0075.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0001.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/143 - Copy.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/14.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0097.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0089.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/3.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0045.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/6.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0140.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0006.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0171.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0048.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/48.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0141.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0096.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/148.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/124.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/155.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/108 - Copy (2).jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/162.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/149.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/27.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0007.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/11.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0031.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0135.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0229.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0147.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0018.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0079.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0066.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/4.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0085.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/108 - Copy.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/8.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/173.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/51 - Copy.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/100.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0169.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/51.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/151.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/96.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0035.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/45.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/73.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0149.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/22.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0092.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/16.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/18.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/152.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0124.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0136.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0176.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/130.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0030.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0167.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/113.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/93.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0131.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0142.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/40.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0203.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0015.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0022.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0211.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0243.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0113.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0143.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/56.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/187.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0145.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/50.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0197.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0146.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0003.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/102.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0151.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0226.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0127.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0095.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0172.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/148 - Copy.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/42.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0101.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0240.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/60.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/61.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/30.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/199.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0019.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0155.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0063.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0065.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0196.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/63.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/41.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/54.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0215.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0000.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0214.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/106.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/66.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0175.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/19.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/129.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0082.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0165.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0209.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/49.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/71.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0115.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/13.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0157.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/158.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0238.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0217.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/157.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0202.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/136.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0021.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0069.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0137.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/31.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0132.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/36.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0227.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/80.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0054.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/26 - Copy (2).jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0237.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0002.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0230.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/33.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0053.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0205.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/286.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/9.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0185.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/159.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/87.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0023.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/78.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0008.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0120.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0159.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/46.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0038.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0028.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0228.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0060.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0084.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/153.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0117.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/150.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0198.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0244.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/12.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/94.jpg,Apple___Cedar_apple_rust,fit
plantwild/extracted/plantwild/images/apple rust/google_0011.jpg,Apple___Cedar_apple_rust,fit
