path,class
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/Cedar_apple_rust_on_crab_apple_leaf_upper_surface.JPG.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/DAxpYpoWAAQxi1f.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/DIsease-Pest-Management.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/Fig-17-Apple-rust-on-lower-surface-on-leaf-at-extreme.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/Figure-1.-Typical-cedar-apple-rust-lesions-on-upper-surface-of-apple-leaf.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/Figure-3.-Aecial-projections-on-the-underside-of-an-apple-leaf-with-cedar-apple-rust-disease-.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/LIFH3.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/P1020430.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/P7290482.JPG.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/PLPATH-FRU-02-cedar-apple-rust-figure-1.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/Rust%20on%20Brandywine_ADJ.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/Rust--CA.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/a82e389f8b5da4758a747c32ef8af6f9--rust-apples.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/aecia-on-apple-e1368285975597.jpeg.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/apple+rust+001.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/apple-leaf-rust-and-cedar-apple-roestella-pirata-report-of-the-of-picture-id629456105?s=612x612.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/apple-rust-disease_10_845384767.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/apple-rust.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/apple_F14b.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/apple_leaf.JPG.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/applerust-500x383.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/apples_black-rot_01_zoom.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/apples_rusts+apple-scab.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/apples_rusts+frogs-eye.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/apples_rusts-cedar-apple_01_zoom.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/buckinghamshire-speen-garden-cedar-apple-rust-on-apple-underside-of-F5D3RD.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/buckinghamshire-speen-garden-detail-cedar-apple-rust-on-apple-underside-f5d3r7.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/car-apple1.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/car-apple9.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/car.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/car1.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/car2.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cd6bfd6bfbcac781bd496bf13845fb0f.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedapp04_lg.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar%20apple%20rust%20lower%20leaf%20haw%20S%202%20ne%20OH%20RA%209-2-16.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar%20apple%20rust%20upper%20leaf%20surface%20S%20ne%20OH%20RA%209-2-16.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar-apple-rest-225x300.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar-apple-rust-gymnosporangium-juniperi-pustules-on-apple-leaf-lower-c99tfp.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar-apple-rust-gymnosporangium-juniperi-pustules-on-apple-leaf-lower-surface-X12A9H.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar-apple-rust.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar-apple-rust_fig-1.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar-apple-rust_fig-2.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar-apple-rust_fig-3.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar_apple_rust_3.JPG?1362772840.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar_apple_rust_leaf.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar_apple_rust_on_jonagold_2.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/cedar_apple_rust_on_jonagold_3.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/crab-apple-tree-leaves.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/frog-eye-leaf-spot-on-crabapple-grabowski.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/image1_14.jpeg.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/nPP7P.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/pix053.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/quince5_600px.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/rust-0450.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/stock-photo-apple-leaf-damaged-by-apple-rust-mite-a-common-arthropod-in-european-apple-orchards-galls-698959369.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/thumb-20130802_111648.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/thumb-20130802_112143.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/train/Apple rust leaf/tree-problems-cedar-apple-rust-apple-leaf-475x350.jpg,Apple___Cedar_apple_rust
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf/10148582-green-leaf-of-pepper.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf/4825902504_5fa80b65b8_z.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf/GREEN%20BELL%20PLANT%20YELLOW%20LEAF.JPG.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf/IMG_1629.JPG?1507122477.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf/RnGnC.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf/e33155.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf/pepper_leaf.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf/why-are-my-pepper-plants-yellow-yellow-pepper-plants-yellow-leaves-green-veins-pepper-plants-yellow-veins.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/004-10.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/007.JPG.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/0f3sA.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/14ec45.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/2477703364_0c94646b48.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/28a593.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/387502.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/5493139683d035a18fd0dfa12893f38b--outdoor-decor-worms.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/951d30.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/Bell-pepper-leaves.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/Bell-pepper-plant.JPG.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/CMZEb.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/DSC04477.JPG.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/DSCN0652.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/DSCN3768.JPG.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/DSCN5835_original.JPG?1472909566.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/IMG_1495.JPG.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/IMG_2855-1.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/IMG_3891.JPG?1492073147.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/M7JV1.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/P4190299aS.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/Seminis-Turnpike-Bell-Pepper-1024x756.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/ac9201ad84e0987e6fdd2589258d72fd.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/b085c28357a5f7839c2dcf582acc9e52.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/bb2581.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/bell%20pepper%20rain%20590x330.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/dscf1776.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/e8199bb0e4a7edf94351ca07a5aadc06.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/ee4ab32985e0f26d556ab9d6ac7d0a35.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/file.php?id=18598&t=1.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/fotolia_4311376_XS.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/green-pepper-leaf-parks-3302644.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/green-pepper-leaves-11364990.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/image_1500x1500%253E.jpeg?1472959493.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/img_2509_b.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/leaves.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/leaves11.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/october-bell-peppers.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/pepper+leaves.JPG.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/pepper-plant-leaves-green-bell-pepper-seedlings-growing-in-dark-brown-soil-in-the-sunshine-with-a-white-my-pepper-plant-leaves-are-being-eaten.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/pepper.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/seeding-peppers-a-1024x768.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/shutterstock_443115826.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/stock-photo-black-pepper-plant-with-green-berries-and-leaves-555241408.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/stock-photo-closeup-of-underside-of-bell-pepper-leaf-isolated-on-white-background-114184570.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/tomato_bell_pepper_garden_pt3-03.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/uGz0O.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/v9hX3.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/virus1_600px.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/white-pepper-plant-white-pepper-plant-piper-black-pepper-white-bell-pepper-plants-for-sale-pepper-plant-has-white-leaves.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/xKh6iInh.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/yellow-leaves-on-pepper-plant-green-bell-plant-yellow-leaf-yellow-curling-leaves-on-pepper-plants.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/zT5la.jpg,"Pepper,_bell___healthy"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf spot/00.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf spot/000.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf spot/01.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf spot/Bacterial-spot-pepper2.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf spot/CMVpepperLeafShock-copy-50QUALITY-1ge8umw.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf spot/H5w92.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf spot/bacterial_leaf_spot_pepper_l.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf spot/pepper-spot.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/test/Bell_pepper leaf spot/pepper_bacterial-spot_03_zoom.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/0.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/0000.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/02.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/03.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/04.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/05.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/06.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/100_1657.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/4-dogwood_pm.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/534a.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/Bacterial-spot-symptoms-on-pepper-leaves-for-web.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/BacterialSpot08.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/BacterialSpot09.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/BacterialSpot10.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/BacterialSpot17.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/Bacterial_leaf_spot_symptoms.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/FO3zR.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/G3O1I.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/GX3DYbwOynSj6HftBUajAw_m.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/Habanero1.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/IMG_0945.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/IMG_6029-001_1500x1500%253E.JPG?1403119544.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/P5270397.JPG.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/Pepper-BLS-Leaf_93303-e1370119902259.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/Pepper-problem.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/PepperPhytophLeaf3-2f94629.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/Septoria-leaf-spot.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/TCSV_Pepper%20%284%29.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/TCSV_Pepper%20%285%29.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/TCSV_Pepper%20%286%29.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/bJrFf.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/bacspot_confused_w_pseudomonas.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/bacterial-leaf-spot-on-peppers.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/bacterialCanker08-129kre6-on-pepper-50-QUALITY-1tzxf2r.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/bacterial_leaf_spot_pepper_plant_l.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/bacterialspot3_600px.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/e2Vlc.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/e4d0e5.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/ed8e20.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/figure1.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/file.php?id=5336&t=1.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/gray-leaf-spot-disease-on-260nw-559799659.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/green-pepper-plant-diseases-bacterial-spot-on-pepper-plant-green-pepper-plant-diseases-photos.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/image_1500x1500%253E.jpeg?1467983528.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/image_1500x1500%253E.jpeg?1472603885.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/image_300x300%2523.jpeg?1472603885.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/image_300x300%2523.jpeg?1472603886.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/image_original.jpeg?1472603885.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/image_original.jpeg?1472603886.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/may27pepleaes001.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/may27pepleaes002.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/pepper-plant-leaves-holes-in-pepper-plant-leaves-holes-in-pepper-plant-leaves-small-holes-in-pepper-plant-leaves-pepper-plant-leaves-eaten.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/pepper-plant-leaves-turning-yellow-plants-turning-yellow-pepper-plant-leaves-turning-yellow-with-brown-spots.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/pepper_V5a.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/pepper_bacterial-spot_02_zoom.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/pepper_bacterial-spot_04_zoom.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/pepper_phytophtera10x1200.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/pepper_phytophtera12x500.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/pepperplantwithbacterialspotimg3206.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/peppers_bacterial_spot_onpeppertransplant_zoom.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/peppers_bacterial_spot_zoom.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/thrips001.jpg,"Pepper,_bell___Bacterial_spot"
plantdoc/PlantDoc-Dataset/test/Blueberry leaf/P1200665+Vaccinium+alaskaense+vs+ovalifolium+leaf+and++twig+cr.jpg,Blueberry___healthy
plantdoc/PlantDoc-Dataset/test/Blueberry leaf/P1200701+Vaccinium+ovalifolium+Oval-leaf+Blueberry+leaf+margin+Heather+Meadows+cr.jpg,Blueberry___healthy
plantdoc/PlantDoc-Dataset/test/Blueberry leaf/blueberry-leaves-normal-above-and-iron-deficient-below-bgahf8.jpg,Blueberry___healthy
plantdoc/PlantDoc-Dataset/test/Blueberry leaf/blueberrysilverleaf16-1372b.jpg,Blueberry___healthy
plantdoc/PlantDoc-Dataset/test/Blueberry leaf/leaf-blueberry-15281271.jpg,Blueberry___healthy
plantdoc/PlantDoc-Dataset/test/Blueberry leaf/northern-highbush-blueberry-blue-huckleberry-vaccinium-corymbosum-EHNXRR.jpg,Blueberry___healthy
plantdoc/PlantDoc-Dataset/test/Blueberry leaf/stock-photo-blueberry-leaf-closeup-isolated-on-white-306486470.jpg,Blueberry___healthy
